id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,home_team,away_team
607444,53,BlockedShot,0.899000015258789,0.6379999923706055,0.0947898849844932,João Pedro,h,8272,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Yasin Ayari,Pass,Brighton,Crystal Palace
607445,53,BlockedShot,0.879000015258789,0.6569999694824219,0.3005920946598053,Kaoru Mitoma,h,10806,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,João Pedro,Pass,Brighton,Crystal Palace
607446,55,SavedShot,0.9080000305175782,0.4870000076293945,0.341624766588211,Lewis Dunk,h,6048,SetPiece,2024,Head,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Yasin Ayari,Cross,Brighton,Crystal Palace
607447,55,BlockedShot,0.9469999694824218,0.4509999847412109,0.0645488873124122,Lewis Dunk,h,6048,FromCorner,2024,Head,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Estupiñán,Aerial,Brighton,Crystal Palace
607448,56,SavedShot,0.7730000305175782,0.5509999847412109,0.0221842508763074,Julio Enciso,h,11058,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Carlos Baleba,TakeOn,Brighton,Crystal Palace
607452,76,BlockedShot,0.784000015258789,0.7080000305175781,0.0563426055014133,Brajan Gruda,h,11310,DirectFreekick,2024,LeftFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,,Standard,Brighton,Crystal Palace
607453,77,MissedShots,0.7230000305175781,0.435,0.0112162604928016,Estupiñán,h,5136,OpenPlay,2024,LeftFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Julio Enciso,BallRecovery,Brighton,Crystal Palace
607454,80,SavedShot,0.700999984741211,0.6359999847412109,0.0087283374741673,Julio Enciso,h,11058,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Kaoru Mitoma,Pass,Brighton,Crystal Palace
607459,93,SavedShot,0.8480000305175781,0.5120000076293946,0.0820288807153701,Julio Enciso,h,11058,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Evan Ferguson,Pass,Brighton,Crystal Palace
607460,94,BlockedShot,0.8680000305175781,0.654000015258789,0.0735337436199188,João Pedro,h,8272,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Kaoru Mitoma,Pass,Brighton,Crystal Palace
607430,0,MissedShots,0.955,0.4209999847412109,0.0414240546524524,Ismaila Sarr,a,5675,FromCorner,2024,Head,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Will Hughes,Aerial,Brighton,Crystal Palace
607434,24,BlockedShot,0.7380000305175781,0.64,0.0198090635240077,Jean-Philippe Mateta,a,5735,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Eberechi Eze,Pass,Brighton,Crystal Palace
607435,26,Goal,0.970999984741211,0.4820000076293945,0.7002406716346741,Trevoh Chalobah,a,6615,FromCorner,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Ismaila Sarr,None,Brighton,Crystal Palace
607437,30,SavedShot,0.9080000305175782,0.455,0.4783996045589447,Daniel Muñoz,a,12408,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Tyrick Mitchell,Pass,Brighton,Crystal Palace
607438,30,BlockedShot,0.8930000305175781,0.385,0.090996965765953,Ismaila Sarr,a,5675,OpenPlay,2024,LeftFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,,Rebound,Brighton,Crystal Palace
607439,32,Goal,0.98,0.4429999923706054,0.5832177400588989,Ismaila Sarr,a,5675,OpenPlay,2024,Head,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Tyrick Mitchell,Cross,Brighton,Crystal Palace
607441,42,MissedShots,0.8919999694824219,0.5459999847412109,0.0471055209636688,Eberechi Eze,a,8706,OpenPlay,2024,Head,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Daniel Muñoz,Cross,Brighton,Crystal Palace
607449,70,MissedShots,0.926999969482422,0.725999984741211,0.075820006430149,Eddie Nketiah,a,6482,OpenPlay,2024,LeftFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Ismaila Sarr,Chipped,Brighton,Crystal Palace
607450,71,MissedShots,0.9569999694824218,0.3220000076293945,0.0747330784797668,Eddie Nketiah,a,6482,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Daniel Muñoz,BallTouch,Brighton,Crystal Palace
607451,73,SavedShot,0.919000015258789,0.3039999961853027,0.1109870746731758,Ismaila Sarr,a,5675,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Eddie Nketiah,Pass,Brighton,Crystal Palace
607455,81,Goal,0.8530000305175781,0.455,0.4161554872989654,Ismaila Sarr,a,5675,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Eddie Nketiah,HeadPass,Brighton,Crystal Palace
607456,85,BlockedShot,0.9059999847412108,0.590999984741211,0.1375318467617035,Cheick Oumar Doucoure,a,8666,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Eddie Nketiah,Pass,Brighton,Crystal Palace
607457,86,OwnGoal,0.02,0.5359999847412109,0.0,Marc Guehi,a,7603,FromCorner,2024,OtherBodyPart,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,,Tackle,Brighton,Crystal Palace
607458,89,MissedShots,0.8109999847412109,0.4490000152587891,0.2732867896556854,Eddie Nketiah,a,6482,OpenPlay,2024,RightFoot,26756,Brighton,Crystal Palace,1,3,2024-12-15 14:00:00,Daichi Kamada,Pass,Brighton,Crystal Palace
607625,20,MissedShots,0.7830000305175782,0.355,0.0231191162019968,Phil Foden,h,6055,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,,None,Manchester City,Manchester United
607626,22,BlockedShot,0.8930000305175781,0.3679999923706055,0.0921233743429184,Phil Foden,h,6055,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Erling Haaland,Pass,Manchester City,Manchester United
607627,22,MissedShots,0.975,0.5059999847412109,0.1606477200984954,Rúben Dias,h,8961,FromCorner,2024,Head,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Phil Foden,Aerial,Manchester City,Manchester United
607631,35,BlockedShot,0.88,0.7340000152587891,0.0334349237382411,Jéremy Doku,h,8981,OpenPlay,2024,RightFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Phil Foden,Pass,Manchester City,Manchester United
607632,35,Goal,0.9259999847412108,0.455,0.0508618913590908,Josko Gvardiol,h,9790,FromCorner,2024,Head,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,,None,Manchester City,Manchester United
607634,42,SavedShot,0.7419999694824219,0.0559999990463256,0.0092170089483261,Kevin De Bruyne,h,447,OpenPlay,2024,RightFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,,BallRecovery,Manchester City,Manchester United
607635,48,SavedShot,0.8119999694824219,0.46,0.0789900198578834,Phil Foden,h,6055,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Ilkay Gündogan,TakeOn,Manchester City,Manchester United
607638,66,MissedShots,0.78,0.445,0.0462525077164173,Kevin De Bruyne,h,447,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,,BallTouch,Manchester City,Manchester United
607640,75,BlockedShot,0.8769999694824219,0.4679999923706054,0.12396240234375,Erling Haaland,h,8260,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Mateo Kovacic,Pass,Manchester City,Manchester United
607641,77,MissedShots,0.8180000305175781,0.5640000152587891,0.0194942913949489,Phil Foden,h,6055,FromCorner,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,,Aerial,Manchester City,Manchester United
607628,31,BlockedShot,0.815,0.715999984741211,0.024971205741167,Lisandro Martínez,a,10802,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Manuel Ugarte,Pass,Manchester City,Manchester United
607629,31,MissedShots,0.75,0.5729999923706055,0.0192146431654691,Manuel Ugarte,a,11766,OpenPlay,2024,RightFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Kobbie Mainoo,Pass,Manchester City,Manchester United
607630,34,BlockedShot,0.8619999694824219,0.344000015258789,0.0577969327569007,Amad Diallo Traore,a,8127,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,,Dispossessed,Manchester City,Manchester United
607633,39,MissedShots,0.9009999847412108,0.4259999847412109,0.0195669829845428,Matthijs de Ligt,a,7902,SetPiece,2024,Head,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Bruno Fernandes,Aerial,Manchester City,Manchester United
607636,49,BlockedShot,0.8109999847412109,0.3509999847412109,0.0592701025307178,Amad Diallo Traore,a,8127,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Bruno Fernandes,Pass,Manchester City,Manchester United
607637,61,SavedShot,0.8830000305175781,0.4679999923706054,0.0494719110429286,Amad Diallo Traore,a,8127,OpenPlay,2024,Head,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Bruno Fernandes,Cross,Manchester City,Manchester United
607639,73,MissedShots,0.875,0.3620000076293945,0.5778432488441467,Bruno Fernandes,a,1228,OpenPlay,2024,RightFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Rasmus Højlund,Throughball,Manchester City,Manchester United
607642,83,MissedShots,0.899000015258789,0.5109999847412109,0.0349856503307819,Kobbie Mainoo,a,11174,OpenPlay,2024,Head,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Lisandro Martínez,Aerial,Manchester City,Manchester United
607643,87,Goal,0.885,0.5,0.7611688375473022,Bruno Fernandes,a,1228,Penalty,2024,RightFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,,Standard,Manchester City,Manchester United
607644,89,Goal,0.963000030517578,0.6519999694824219,0.4423321187496185,Amad Diallo Traore,a,8127,OpenPlay,2024,LeftFoot,26753,Manchester City,Manchester United,1,2,2024-12-15 16:30:00,Lisandro Martínez,TakeOn,Manchester City,Manchester United
607738,2,MissedShots,0.915,0.4929999923706055,0.1309189647436142,Nicolas Jackson,h,10048,OpenPlay,2024,Head,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Malo Gusto,Cross,Chelsea,Brentford
607739,10,SavedShot,0.938000030517578,0.6719999694824219,0.0584801286458969,Nicolas Jackson,h,10048,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Moisés Caicedo,Chipped,Chelsea,Brentford
607740,12,BlockedShot,0.924000015258789,0.6730000305175782,0.0772438272833824,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Jadon Sancho,Pass,Chelsea,Brentford
607741,13,MissedShots,0.730999984741211,0.3940000152587891,0.017322089523077,Malo Gusto,h,9017,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Moisés Caicedo,Pass,Chelsea,Brentford
607742,13,SavedShot,0.830999984741211,0.555,0.0513737350702285,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,Rebound,Chelsea,Brentford
607743,13,MissedShots,0.905,0.3579999923706055,0.0446362160146236,Noni Madueke,h,11357,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Levi Colwill,Cross,Chelsea,Brentford
607744,19,SavedShot,0.965999984741211,0.3359999847412109,0.0765946432948112,Enzo Fernández,h,11356,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Noni Madueke,Pass,Chelsea,Brentford
607745,26,BlockedShot,0.8980000305175782,0.6359999847412109,0.093145377933979,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Cole Palmer,Pass,Chelsea,Brentford
607746,27,MissedShots,0.9230000305175782,0.415,0.0551573447883129,Noni Madueke,h,11357,FromCorner,2024,Head,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Enzo Fernández,Cross,Chelsea,Brentford
607748,31,BlockedShot,0.9340000152587892,0.5579999923706055,0.0491436086595058,Tosin Adarabioyo,h,5590,FromCorner,2024,Head,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Cole Palmer,Aerial,Chelsea,Brentford
607749,31,MissedShots,0.960999984741211,0.6480000305175782,0.0626744031906127,Jadon Sancho,h,6345,FromCorner,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,Rebound,Chelsea,Brentford
607750,38,SavedShot,0.9259999847412108,0.325,0.3109597265720367,Noni Madueke,h,11357,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,BallRecovery,Chelsea,Brentford
607751,42,Goal,0.9259999847412108,0.5320000076293945,0.3466342687606811,Marc Cucurella,h,7134,OpenPlay,2024,Head,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Noni Madueke,Cross,Chelsea,Brentford
607752,44,BlockedShot,0.749000015258789,0.5359999847412109,0.0276927072554826,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Enzo Fernández,Pass,Chelsea,Brentford
607753,44,MissedShots,0.835999984741211,0.4520000076293945,0.0353235714137554,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,Aerial,Chelsea,Brentford
607754,47,MissedShots,0.8340000152587891,0.3520000076293945,0.0340810790657997,Noni Madueke,h,11357,FromCorner,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Malo Gusto,Pass,Chelsea,Brentford
607755,58,BlockedShot,0.8330000305175781,0.515,0.1192171275615692,Enzo Fernández,h,11356,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Cole Palmer,Pass,Chelsea,Brentford
607756,59,MissedShots,0.936999969482422,0.4459999847412109,0.5477221012115479,Nicolas Jackson,h,10048,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Jadon Sancho,Pass,Chelsea,Brentford
607758,65,SavedShot,0.730999984741211,0.45,0.0439857393503189,Noni Madueke,h,11357,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,None,Chelsea,Brentford
607759,67,BlockedShot,0.933000030517578,0.3479999923706054,0.0862140208482742,Noni Madueke,h,11357,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,None,Chelsea,Brentford
607762,74,MissedShots,0.7709999847412109,0.6279999923706054,0.031768575310707,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Jadon Sancho,Pass,Chelsea,Brentford
607766,79,Goal,0.8530000305175781,0.375,0.0928403809666633,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Enzo Fernández,Pass,Chelsea,Brentford
607768,86,MissedShots,0.8680000305175781,0.5170000076293946,0.0393762327730655,Tosin Adarabioyo,h,5590,SetPiece,2024,Head,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Cole Palmer,Cross,Chelsea,Brentford
607769,86,SavedShot,0.7380000305175781,0.8280000305175781,0.0114949382841587,Moisés Caicedo,h,9453,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,BallRecovery,Chelsea,Brentford
607770,86,BlockedShot,0.88,0.3559999847412109,0.0785042196512222,Noni Madueke,h,11357,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Marc Cucurella,BallRecovery,Chelsea,Brentford
607772,91,BlockedShot,0.8119999694824219,0.649000015258789,0.0729292333126068,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Jadon Sancho,Pass,Chelsea,Brentford
607747,28,BlockedShot,0.8959999847412109,0.4520000076293945,0.1277959644794464,Mikkel Damsgaard,a,8859,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Mads Roerslev,Pass,Chelsea,Brentford
607757,62,BlockedShot,0.9109999847412108,0.5329999923706055,0.0356729514896869,Vitaly Janelt,a,9680,OpenPlay,2024,Head,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Mads Roerslev,Aerial,Chelsea,Brentford
607760,72,MissedShots,0.915,0.6359999847412109,0.0441990420222282,Christian Nørgaard,a,7083,FromCorner,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Bryan Mbeumo,Cross,Chelsea,Brentford
607761,72,SavedShot,0.914000015258789,0.5579999923706055,0.3159642517566681,Christian Nørgaard,a,7083,FromCorner,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Nathan Collins,Cross,Chelsea,Brentford
607763,75,ShotOnPost,0.945,0.474000015258789,0.4976228177547455,Fabio Carvalho,a,9501,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Kristoffer Ajer,Cross,Chelsea,Brentford
607764,75,MissedShots,0.9790000152587892,0.605,0.0771688818931579,Kevin Schade,a,9156,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,Rebound,Chelsea,Brentford
607765,77,SavedShot,0.759000015258789,0.695,0.013769912533462,Keane Lewis-Potter,a,10809,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,,TakeOn,Chelsea,Brentford
607767,84,SavedShot,0.9519999694824218,0.425,0.3993184864521026,Bryan Mbeumo,a,6552,OpenPlay,2024,RightFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Vitaly Janelt,Throughball,Chelsea,Brentford
607771,89,Goal,0.7969999694824219,0.3709999847412109,0.1854963600635528,Bryan Mbeumo,a,6552,OpenPlay,2024,LeftFoot,26757,Chelsea,Brentford,2,1,2024-12-15 19:00:00,Kevin Schade,TakeOn,Chelsea,Brentford
607780,17,SavedShot,0.9080000305175782,0.4490000152587891,0.2705343961715698,Adam Armstrong,h,4419,OpenPlay,2024,Head,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Tyler Dibling,Cross,Southampton,Tottenham
607787,39,MissedShots,0.948000030517578,0.54,0.5840685367584229,Adam Armstrong,h,4419,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Ryan Manning,Pass,Southampton,Tottenham
607791,63,BlockedShot,0.7280000305175781,0.3520000076293945,0.011917664669454,Tyler Dibling,h,10586,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Mateus Fernandes,Pass,Southampton,Tottenham
607792,65,MissedShots,0.874000015258789,0.6759999847412109,0.0676876232028007,Kyle Walker-Peters,h,885,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Joe Ayodele-Aribo,Pass,Southampton,Tottenham
607793,69,MissedShots,0.9540000152587892,0.3979999923706054,0.2785081565380096,Nathan Wood,h,12763,FromCorner,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Joe Ayodele-Aribo,Cross,Southampton,Tottenham
607794,73,SavedShot,0.7609999847412109,0.275,0.0100509468466043,Tyler Dibling,h,10586,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,Dispossessed,Southampton,Tottenham
607795,78,MissedShots,0.794000015258789,0.3840000152587891,0.0214793030172586,Tyler Dibling,h,10586,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Nathan Wood,HeadPass,Southampton,Tottenham
607797,88,BlockedShot,0.9059999847412108,0.2389999961853027,0.0198820158839225,Yukinari Sugawara,h,12761,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,None,Southampton,Tottenham
607798,88,SavedShot,0.7859999847412109,0.2660000038146972,0.0096206180751323,Taylor Harwood-Bellis,h,8495,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,Rebound,Southampton,Tottenham
607773,0,Goal,0.8930000305175781,0.364000015258789,0.3402502834796905,James Maddison,a,6818,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Djed Spence,Throughball,Southampton,Tottenham
607774,9,MissedShots,0.8619999694824219,0.3920000076293945,0.0530622936785221,Djed Spence,a,10764,FromCorner,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,None,Southampton,Tottenham
607775,9,BlockedShot,0.874000015258789,0.33,0.0489556118845939,Dejan Kulusevski,a,6691,FromCorner,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,Rebound,Southampton,Tottenham
607776,9,SavedShot,0.909000015258789,0.6940000152587891,0.0267493408173322,Son Heung-Min,a,453,FromCorner,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Pape Sarr,Chipped,Southampton,Tottenham
607777,11,Goal,0.9259999847412108,0.63,0.3789561986923218,Son Heung-Min,a,453,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,None,Southampton,Tottenham
607778,13,BlockedShot,0.948000030517578,0.5029999923706054,0.1461930274963379,Dominic Solanke,a,1679,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Son Heung-Min,Cross,Southampton,Tottenham
607779,13,Goal,0.9569999694824218,0.5520000076293945,0.6393271088600159,Dejan Kulusevski,a,6691,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,Rebound,Southampton,Tottenham
607781,18,BlockedShot,0.943000030517578,0.3189999961853027,0.1084652468562126,Dejan Kulusevski,a,6691,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Pape Sarr,TakeOn,Southampton,Tottenham
607782,19,BlockedShot,0.799000015258789,0.3029999923706055,0.0224691778421401,Son Heung-Min,a,453,FromCorner,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Dejan Kulusevski,Pass,Southampton,Tottenham
607783,20,MissedShots,0.9080000305175782,0.6309999847412109,0.0682364627718925,Son Heung-Min,a,453,SetPiece,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Djed Spence,Chipped,Southampton,Tottenham
607784,20,MissedShots,0.83,0.5829999923706055,0.0416040010750293,James Maddison,a,6818,SetPiece,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,,Rebound,Southampton,Tottenham
607785,24,Goal,0.9180000305175782,0.515,0.8845734000205994,Pape Sarr,a,9021,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Son Heung-Min,TakeOn,Southampton,Tottenham
607786,33,SavedShot,0.8690000152587891,0.6120000076293945,0.122410163283348,Son Heung-Min,a,453,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,James Maddison,Pass,Southampton,Tottenham
607788,42,ShotOnPost,0.9619999694824218,0.6709999847412109,0.0985189229249954,Son Heung-Min,a,453,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,James Maddison,Pass,Southampton,Tottenham
607789,44,SavedShot,0.8809999847412109,0.639000015258789,0.1015137881040573,Son Heung-Min,a,453,OpenPlay,2024,LeftFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Dejan Kulusevski,Pass,Southampton,Tottenham
607790,48,Goal,0.98,0.615,0.3626669347286224,James Maddison,a,6818,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Son Heung-Min,TakeOn,Southampton,Tottenham
607796,86,SavedShot,0.7440000152587891,0.3679999923706055,0.0195497367531061,Pape Sarr,a,9021,FromCorner,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Pedro Porro,Pass,Southampton,Tottenham
607799,89,MissedShots,0.9259999847412108,0.495,0.5286151170730591,Brennan Johnson,a,10760,OpenPlay,2024,RightFoot,26759,Southampton,Tottenham,0,5,2024-12-15 19:00:00,Timo Werner,Cross,Southampton,Tottenham
607929,1,BlockedShot,0.8640000152587891,0.795,0.0230641067028045,Dango Ouattara,h,9662,OpenPlay,2024,RightFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,Evanilson,Pass,Bournemouth,West Ham
607931,5,BlockedShot,0.7769999694824219,0.4229999923706055,0.0250436495989561,Ryan Christie,h,10744,OpenPlay,2024,LeftFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,Antoine Semenyo,Pass,Bournemouth,West Ham
607932,7,SavedShot,0.9309999847412108,0.3559999847412109,0.0172553155571222,Antoine Semenyo,h,11363,OpenPlay,2024,Head,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,Dango Ouattara,Aerial,Bournemouth,West Ham
607934,11,ShotOnPost,0.8619999694824219,0.41,0.3332139253616333,Antoine Semenyo,h,11363,OpenPlay,2024,RightFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,,None,Bournemouth,West Ham
607936,14,BlockedShot,0.785,0.6819999694824219,0.0435832515358924,Justin Kluivert,h,6963,OpenPlay,2024,RightFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,Dean Huijsen,Pass,Bournemouth,West Ham
607939,23,BlockedShot,0.7959999847412109,0.6880000305175781,0.0215753763914108,Dango Ouattara,h,9662,OpenPlay,2024,RightFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,,None,Bournemouth,West Ham
607944,44,BlockedShot,0.830999984741211,0.3189999961853027,0.0342626981437206,Antoine Semenyo,h,11363,OpenPlay,2024,LeftFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,Evanilson,None,Bournemouth,West Ham
607945,44,SavedShot,0.960999984741211,0.580999984741211,0.4481951892375946,Dango Ouattara,h,9662,OpenPlay,2024,LeftFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,,Rebound,Bournemouth,West Ham
607946,45,BlockedShot,0.899000015258789,0.34,0.0495103858411312,Ryan Christie,h,10744,FromCorner,2024,RightFoot,26754,Bournemouth,West Ham,1,1,2024-12-16 20:00:00,,None,Bournemouth,West Ham
